customer_id,segment,registration_date,days_since_registration,age,gender,city,purchase_frequency,avg_purchase_value,total_spent,last_purchase_days,favorite_category,preferred_channel,device_type,session_count,avg_session_duration,cart_abandonment_rate,email_open_rate,click_through_rate,customer_lifetime_value,churn_probability,nps_score,support_tickets,returns_count
CUST00000154,Regular Buyers,2020-02-04,2098,62,Other,Chittagong,12,4844,58122,136,Health,Mobile App,Mobile,43,542,0.01,0.60,0.21,134431,0.19,72,6,0
CUST00000155,Occasional Shoppers,2020-01-18,2115,30,F,Rajshahi,5,1979,9894,124,Health,Mobile App,Desktop,42,721,0.58,0.41,0.19,24354,0.33,-77,6,0
CUST00000156,Occasional Shoppers,2020-02-01,2101,25,F,Mymensingh,8,2461,19690,27,Sports,Mobile App,Tablet,61,1144,0.54,0.62,0.25,32317,0.35,-73,2,0
CUST00000157,Occasional Shoppers,2020-07-06,1945,62,Other,Barisal,3,838,2513,111,Health,Mobile App,Tablet,14,720,0.40,0.52,0.20,3685,0.34,18,0,0
CUST00000158,New Customers,2020-03-18,2055,62,Other,Chittagong,1,2872,2872,157,Home & Living,Mobile App,Mobile,6,1587,0.09,0.79,0.34,5792,0.61,65,6,0
CUST00000159,New Customers,2020-04-05,2037,48,Other,Barisal,2,1999,3997,47,Beauty,Mobile App,Tablet,7,1227,0.35,0.34,0.16,7122,0.66,48,8,0
CUST00000160,Regular Buyers,2020-04-04,2038,41,Other,Barisal,9,3097,27872,152,Books,Mobile App,Mobile,31,488,0.33,0.23,0.12,35975,0.28,32,5,0
CUST00000161,High-Value Loyal,2020-09-17,1872,64,M,Dhaka,48,5776,277236,15,Sports,Website,Tablet,430,804,0.07,0.31,0.17,378301,0.12,98,7,8
CUST00000162,At-Risk,2020-03-16,2057,39,F,Mymensingh,1,1088,1088,11,Home & Living,Social Media,Mobile,3,696,0.20,0.47,0.17,1752,0.72,-31,3,0
CUST00000163,Regular Buyers,2020-06-27,1954,18,Other,Sylhet,8,3897,31174,20,Beauty,Mobile App,Desktop,49,1006,0.48,0.52,0.34,76251,0.15,81,3,0
CUST00000164,Regular Buyers,2020-04-02,2040,37,Other,Chittagong,11,5014,55159,10,Home & Living,In-Store,Mobile,61,1319,0.56,0.64,0.44,116565,0.16,-80,1,0
CUST00000165,Regular Buyers,2020-09-05,1884,44,F,Barisal,15,2520,37802,149,Health,Email Campaign,Desktop,101,990,0.50,0.18,0.10,49851,0.21,-59,6,2
CUST00000166,Occasional Shoppers,2020-07-17,1934,56,F,Sylhet,3,948,2843,122,Books,Social Media,Tablet,13,748,0.27,0.67,0.20,5329,0.34,54,0,0
CUST00000167,Regular Buyers,2020-10-26,1833,52,M,Mymensingh,16,5848,93575,127,Health,Website,Mobile,112,1188,0.29,0.13,0.09,139342,0.23,-69,2,1
CUST00000168,Regular Buyers,2020-07-13,1938,32,M,Chittagong,16,2878,46044,71,Electronics,Mobile App,Tablet,117,920,0.27,0.53,0.28,85862,0.30,53,9,1
CUST00000169,At-Risk,2020-12-01,1797,35,M,Sylhet,3,1103,3309,89,Fashion,Mobile App,Mobile,21,1341,0.46,0.66,0.40,7272,0.55,-16,0,0
CUST00000170,High-Value Loyal,2020-05-06,2006,30,M,Dhaka,35,6545,229068,57,Sports,In-Store,Mobile,300,1361,0.47,0.32,0.16,458458,0.09,-43,7,0
CUST00000171,At-Risk,2020-04-04,2038,32,Other,Mymensingh,2,502,1003,49,Groceries,Email Campaign,Desktop,12,277,0.47,0.49,0.15,1346,0.71,-86,1,0
CUST00000172,New Customers,2020-09-08,1881,61,F,Khulna,1,2701,2701,165,Health,Social Media,Tablet,8,1721,0.19,0.24,0.12,4223,0.63,69,1,0
CUST00000173,Occasional Shoppers,2020-03-20,2053,34,F,Mymensingh,5,853,4265,1,Fashion,Email Campaign,Mobile,24,1578,0.46,0.14,0.06,9170,0.32,-29,4,0
CUST00000174,High-Value Loyal,2020-03-23,2050,43,Other,Barisal,27,8015,216395,122,Books,Email Campaign,Mobile,168,1667,0.47,0.77,0.27,263088,0.08,-32,5,1
CUST00000175,Regular Buyers,2020-09-08,1881,31,F,Mymensingh,8,2696,21566,68,Electronics,Social Media,Tablet,52,314,0.13,0.16,0.11,44691,0.17,-100,0,0
CUST00000176,High-Value Loyal,2020-04-05,2037,34,Other,Sylhet,21,7940,166732,79,Beauty,Website,Tablet,117,594,0.11,0.79,0.30,217076,0.15,26,8,3
CUST00000177,At-Risk,2020-06-05,1976,51,Other,Rangpur,4,1401,5605,87,Home & Living,Social Media,Tablet,9,607,0.22,0.52,0.20,10957,0.53,-75,1,0
CUST00000178,At-Risk,2020-11-17,1811,57,Other,Chittagong,2,1035,2069,177,Sports,Social Media,Mobile,14,613,0.47,0.28,0.19,4785,0.71,-17,7,0
CUST00000179,High-Value Loyal,2020-05-26,1986,61,M,Chittagong,34,8323,282995,118,Beauty,Social Media,Tablet,339,1533,0.17,0.50,0.18,573885,0.13,-90,5,0
CUST00000180,High-Value Loyal,2020-03-06,2067,43,Other,Barisal,39,12486,486957,140,Groceries,In-Store,Mobile,208,648,0.45,0.70,0.36,1083909,0.06,-8,7,2
CUST00000181,New Customers,2020-05-24,1988,57,F,Dhaka,2,2311,4622,165,Home & Living,Social Media,Mobile,12,1503,0.44,0.28,0.15,7094,0.55,-20,6,0
CUST00000182,At-Risk,2020-02-08,2094,32,M,Rangpur,1,1325,1325,58,Home & Living,Email Campaign,Tablet,3,561,0.52,0.57,0.39,1783,0.63,-13,5,0
CUST00000183,New Customers,2020-11-25,1803,25,M,Chittagong,2,1274,2548,16,Books,Email Campaign,Tablet,7,1714,0.04,0.56,0.36,6248,0.40,25,6,0
CUST00000184,Occasional Shoppers,2020-02-10,2092,26,M,Dhaka,8,1641,13127,161,Books,Website,Tablet,29,924,0.47,0.48,0.19,30938,0.41,66,6,0
CUST00000185,Regular Buyers,2020-02-03,2099,53,Other,Rajshahi,17,4581,77872,111,Electronics,In-Store,Mobile,46,1661,0.34,0.40,0.15,120424,0.17,72,9,0
CUST00000186,High-Value Loyal,2020-12-10,1788,58,Other,Rajshahi,33,13253,437362,111,Fashion,Mobile App,Tablet,278,149,0.34,0.69,0.22,943906,0.12,-61,3,1
CUST00000187,At-Risk,2020-10-02,1857,39,F,Rajshahi,1,1357,1357,15,Groceries,Website,Mobile,3,638,0.53,0.16,0.07,3355,0.53,-15,7,0
CUST00000188,Occasional Shoppers,2020-07-18,1933,59,M,Rangpur,3,2181,6544,90,Groceries,Social Media,Tablet,21,1273,0.34,0.49,0.21,9538,0.41,6,3,0
CUST00000189,Occasional Shoppers,2020-06-10,1971,29,F,Barisal,8,2218,17745,100,Books,Website,Tablet,72,1744,0.16,0.70,0.32,35806,0.30,-69,0,0
CUST00000190,At-Risk,2020-11-09,1819,31,Other,Chittagong,1,922,922,116,Beauty,In-Store,Desktop,9,1245,0.34,0.61,0.39,1790,0.70,-90,4,0
CUST00000191,Regular Buyers,2020-04-16,2026,53,F,Rangpur,13,2518,32733,32,Home & Living,In-Store,Tablet,82,146,0.55,0.54,0.30,66527,0.22,-54,3,1
CUST00000192,New Customers,2020-05-13,1999,40,F,Chittagong,1,1106,1106,124,Sports,Mobile App,Desktop,7,1427,0.04,0.45,0.30,1680,0.68,-82,2,0
CUST00000193,New Customers,2020-07-10,1941,31,M,Khulna,2,1675,3350,88,Groceries,Mobile App,Tablet,7,217,0.37,0.52,0.19,4480,0.51,-83,8,0
CUST00000194,New Customers,2020-05-12,2000,31,M,Khulna,2,1443,2886,25,Fashion,In-Store,Desktop,15,213,0.60,0.37,0.14,6737,0.46,-58,5,0
CUST00000195,Occasional Shoppers,2020-10-03,1856,39,Other,Dhaka,4,2217,8868,30,Beauty,In-Store,Mobile,23,1110,0.21,0.71,0.45,11136,0.34,-27,1,0
CUST00000196,At-Risk,2020-05-12,2000,53,Other,Chittagong,4,582,2329,170,Fashion,In-Store,Tablet,17,841,0.52,0.55,0.37,4265,0.57,88,1,0
CUST00000197,At-Risk,2020-07-19,1932,36,M,Rajshahi,1,1201,1201,75,Books,Website,Desktop,9,1794,0.51,0.23,0.14,1932,0.56,-41,9,0
CUST00000198,Occasional Shoppers,2020-08-24,1896,49,Other,Chittagong,5,1277,6384,60,Beauty,Website,Tablet,35,375,0.28,0.34,0.11,14084,0.35,58,0,0
CUST00000199,Occasional Shoppers,2020-04-19,2023,53,M,Mymensingh,9,2297,20671,8,Electronics,In-Store,Mobile,69,1649,0.43,0.55,0.26,30828,0.46,-46,7,0
CUST00000200,At-Risk,2020-07-21,1930,56,M,Rajshahi,4,916,3663,45,Health,Mobile App,Tablet,16,265,0.12,0.79,0.35,6612,0.60,61,1,0
CUST00000201,High-Value Loyal,2020-06-25,1956,31,F,Rangpur,34,8362,284306,0,Sports,In-Store,Mobile,202,936,0.60,0.70,0.27,574499,0.06,23,0,5
CUST00000202,New Customers,2020-12-15,1783,36,Other,Rajshahi,2,2463,4927,111,Fashion,In-Store,Mobile,17,1615,0.15,0.68,0.42,11182,0.61,67,9,0
CUST00000203,New Customers,2020-09-11,1878,53,M,Chittagong,2,2344,4688,139,Health,Website,Tablet,14,858,0.28,0.64,0.31,8509,0.46,-89,4,0
CUST00000204,New Customers,2020-05-08,2004,59,M,Rangpur,1,2502,2502,159,Books,Website,Desktop,8,766,0.34,0.54,0.32,3877,0.41,-8,5,0
CUST00000205,Regular Buyers,2020-10-10,1849,21,Other,Rangpur,15,5168,77522,168,Groceries,In-Store,Mobile,112,983,0.43,0.27,0.17,164302,0.28,41,4,2
CUST00000206,At-Risk,2020-10-24,1835,25,M,Barisal,1,1183,1183,72,Fashion,Website,Mobile,5,1571,0.41,0.67,0.38,1525,0.51,-68,1,0
CUST00000207,At-Risk,2020-11-23,1805,27,M,Sylhet,4,1209,4835,22,Books,In-Store,Mobile,8,1231,0.03,0.37,0.17,9903,0.71,44,4,0
CUST00000208,Regular Buyers,2020-11-24,1804,31,F,Chittagong,14,4047,56654,146,Beauty,Email Campaign,Desktop,30,1429,0.50,0.53,0.29,119509,0.16,97,0,1
CUST00000209,High-Value Loyal,2020-03-19,2054,51,F,Rangpur,44,14449,635756,155,Fashion,In-Store,Tablet,209,1186,0.47,0.49,0.21,922494,0.06,-32,2,1
CUST00000210,New Customers,2020-03-26,2047,56,M,Dhaka,2,2981,5962,2,Home & Living,In-Store,Mobile,14,400,0.34,0.48,0.15,10811,0.68,67,7,0
CUST00000211,Regular Buyers,2020-04-12,2030,34,M,Sylhet,15,5585,83781,26,Home & Living,Website,Mobile,83,510,0.03,0.18,0.08,171842,0.19,92,9,2
CUST00000212,High-Value Loyal,2020-11-04,1824,22,F,Barisal,26,5528,143729,39,Books,Social Media,Mobile,197,1226,0.43,0.61,0.38,255641,0.09,-9,2,2
CUST00000213,At-Risk,2020-10-15,1844,50,Other,Dhaka,1,760,760,138,Beauty,Mobile App,Tablet,4,1286,0.13,0.50,0.21,1712,0.63,44,6,0
CUST00000214,Regular Buyers,2020-12-05,1793,63,Other,Rangpur,14,3455,48368,77,Home & Living,Mobile App,Mobile,33,1137,0.43,0.64,0.43,83396,0.23,-76,3,0
CUST00000215,High-Value Loyal,2020-04-01,2041,38,Other,Chittagong,19,5990,113803,3,Groceries,Website,Tablet,102,179,0.29,0.59,0.38,225436,0.05,-71,7,1
CUST00000216,Occasional Shoppers,2020-01-23,2110,41,M,Dhaka,9,2391,21517,84,Groceries,Social Media,Mobile,35,135,0.31,0.69,0.21,31442,0.33,-60,7,0
CUST00000217,At-Risk,2020-06-26,1955,58,Other,Sylhet,3,1172,3515,103,Home & Living,Social Media,Tablet,16,1782,0.37,0.69,0.42,7153,0.78,74,2,0
CUST00000218,Occasional Shoppers,2020-11-18,1810,37,F,Barisal,3,1929,5786,85,Beauty,Website,Tablet,8,1495,0.00,0.61,0.23,11967,0.33,-55,7,0
CUST00000219,Occasional Shoppers,2020-10-15,1844,34,Other,Rangpur,6,2029,12173,64,Electronics,Email Campaign,Mobile,58,495,0.38,0.64,0.25,26604,0.31,24,5,0
CUST00000220,At-Risk,2020-10-13,1846,23,Other,Barisal,2,1428,2857,31,Electronics,Social Media,Desktop,17,438,0.28,0.12,0.05,6451,0.65,44,6,0
CUST00000221,High-Value Loyal,2020-06-13,1968,22,Other,Dhaka,46,9795,450566,10,Books,Social Media,Desktop,196,672,0.02,0.79,0.41,897128,0.09,-59,1,0
CUST00000222,Regular Buyers,2020-06-15,1966,48,Other,Dhaka,15,3780,56698,25,Electronics,Social Media,Desktop,104,1662,0.12,0.16,0.07,95914,0.16,25,6,1
CUST00000223,High-Value Loyal,2020-09-11,1878,35,M,Chittagong,37,5559,205676,55,Beauty,Mobile App,Mobile,78,1279,0.22,0.47,0.19,424645,0.13,-42,1,0
CUST00000224,At-Risk,2020-01-12,2121,19,Other,Mymensingh,2,1162,2325,162,Health,In-Store,Mobile,10,283,0.16,0.67,0.28,4033,0.55,-62,1,0
CUST00000225,Regular Buyers,2020-04-19,2023,46,Other,Dhaka,12,2163,25962,156,Electronics,Mobile App,Desktop,119,560,0.59,0.70,0.38,40262,0.17,-32,1,0
CUST00000226,Regular Buyers,2020-10-20,1839,30,M,Mymensingh,12,5677,68119,24,Fashion,Email Campaign,Tablet,63,230,0.56,0.18,0.06,93826,0.18,-53,2,1
CUST00000227,Occasional Shoppers,2020-09-20,1869,18,Other,Sylhet,4,2393,9574,102,Home & Living,Website,Desktop,15,130,0.51,0.51,0.20,11802,0.30,50,8,0
CUST00000228,At-Risk,2020-06-11,1970,51,F,Mymensingh,4,1206,4825,27,Books,In-Store,Tablet,9,974,0.49,0.35,0.10,8770,0.70,-98,4,0
CUST00000229,High-Value Loyal,2020-11-05,1823,60,F,Khulna,29,5005,145146,171,Home & Living,Social Media,Mobile,109,282,0.57,0.51,0.16,214341,0.12,-68,0,1
CUST00000230,Regular Buyers,2020-04-06,2036,35,Other,Chittagong,8,5011,40089,45,Sports,Mobile App,Tablet,70,1619,0.49,0.55,0.29,94814,0.28,31,9,0
CUST00000231,New Customers,2020-07-16,1935,30,F,Sylhet,1,1857,1857,52,Groceries,Website,Tablet,9,1681,0.28,0.34,0.15,3088,0.66,-36,3,0
CUST00000232,New Customers,2020-10-24,1835,30,F,Sylhet,2,2098,4197,90,Home & Living,Email Campaign,Tablet,15,1660,0.51,0.28,0.14,7313,0.51,26,2,0
CUST00000233,New Customers,2020-06-06,1975,36,Other,Chittagong,2,1290,2579,34,Sports,Mobile App,Desktop,5,885,0.09,0.74,0.39,3635,0.44,-47,3,0
CUST00000234,Occasional Shoppers,2020-04-05,2037,39,Other,Rangpur,8,1274,10193,121,Home & Living,Social Media,Desktop,24,1629,0.09,0.61,0.28,21244,0.38,10,3,0
CUST00000235,High-Value Loyal,2020-02-16,2086,25,F,Dhaka,35,8274,289588,37,Fashion,Email Campaign,Tablet,103,913,0.41,0.71,0.38,700784,0.13,44,0,5
CUST00000236,At-Risk,2020-08-21,1899,44,F,Sylhet,3,1341,4024,165,Fashion,Website,Mobile,13,960,0.38,0.26,0.16,8326,0.74,42,5,0
CUST00000237,New Customers,2020-12-02,1796,36,M,Barisal,2,1692,3384,86,Fashion,Email Campaign,Mobile,15,1095,0.16,0.23,0.08,4161,0.54,-47,5,0
CUST00000238,High-Value Loyal,2020-12-07,1791,37,Other,Dhaka,26,11365,295501,50,Sports,Mobile App,Desktop,128,630,0.20,0.16,0.11,355765,0.15,70,8,4
CUST00000239,At-Risk,2020-08-22,1898,60,Other,Rangpur,2,810,1619,86,Groceries,Mobile App,Mobile,4,1337,0.30,0.12,0.04,3637,0.65,31,6,0
CUST00000240,Occasional Shoppers,2020-07-14,1937,36,Other,Mymensingh,7,972,6807,12,Fashion,In-Store,Tablet,40,872,0.32,0.10,0.07,15654,0.35,-71,4,0
CUST00000241,New Customers,2020-10-12,1847,32,F,Rangpur,1,2205,2205,42,Home & Living,In-Store,Desktop,8,946,0.37,0.38,0.17,4354,0.52,71,8,0
CUST00000242,Occasional Shoppers,2020-09-02,1887,52,F,Mymensingh,3,1424,4273,88,Home & Living,In-Store,Tablet,8,1174,0.42,0.49,0.28,9169,0.32,-60,4,0
CUST00000243,New Customers,2020-08-06,1914,54,Other,Rajshahi,2,2809,5618,6,Fashion,Mobile App,Desktop,18,823,0.56,0.47,0.32,13828,0.55,29,4,0
CUST00000244,At-Risk,2020-07-04,1947,34,M,Rajshahi,3,1000,3000,72,Groceries,In-Store,Tablet,22,490,0.29,0.44,0.26,4492,0.66,-83,4,0
CUST00000245,New Customers,2020-02-26,2076,58,Other,Rangpur,1,2853,2853,162,Groceries,Email Campaign,Tablet,4,346,0.56,0.11,0.04,4410,0.52,-6,9,0
CUST00000246,Occasional Shoppers,2020-01-19,2114,27,Other,Rangpur,4,1013,4054,108,Fashion,Social Media,Desktop,17,1538,0.40,0.52,0.31,7982,0.34,-20,0,0
CUST00000247,High-Value Loyal,2020-03-06,2067,35,F,Rajshahi,29,14934,433093,152,Home & Living,Social Media,Mobile,261,407,0.54,0.44,0.17,573119,0.15,58,7,3
CUST00000248,At-Risk,2020-02-11,2091,61,M,Sylhet,3,1010,3029,94,Sports,Website,Mobile,23,912,0.11,0.44,0.27,5763,0.72,-65,6,0
CUST00000249,High-Value Loyal,2020-02-19,2083,53,Other,Mymensingh,16,14106,225695,86,Groceries,Email Campaign,Tablet,123,508,0.33,0.78,0.28,399470,0.10,46,3,2
CUST00000250,At-Risk,2020-09-14,1875,44,F,Barisal,1,626,626,97,Sports,In-Store,Mobile,6,516,0.05,0.66,0.44,1240,0.78,73,9,0
CUST00000251,High-Value Loyal,2020-04-24,2018,26,Other,Sylhet,33,8062,266049,13,Electronics,Website,Desktop,150,472,0.17,0.58,0.26,366208,0.11,57,1,0
CUST00000252,High-Value Loyal,2020-10-07,1852,35,F,Mymensingh,26,7852,204164,169,Fashion,Website,Mobile,215,394,0.17,0.26,0.16,468120,0.09,-77,8,3
CUST00000253,At-Risk,2020-11-17,1811,21,M,Sylhet,2,1471,2942,53,Sports,In-Store,Desktop,9,716,0.23,0.18,0.09,4656,0.78,-36,6,0
CUST00000254,New Customers,2020-11-18,1810,48,Other,Dhaka,1,1766,1766,121,Groceries,Social Media,Desktop,9,736,0.07,0.47,0.15,3522,0.48,-17,6,0
CUST00000255,New Customers,2020-09-27,1862,51,F,Chittagong,1,2162,2162,83,Books,Website,Desktop,2,383,0.55,0.72,0.40,5063,0.60,-21,3,0
CUST00000256,Regular Buyers,2020-01-15,2118,21,M,Chittagong,11,5589,61482,45,Beauty,In-Store,Desktop,53,1332,0.19,0.67,0.29,143031,0.17,21,3,1
CUST00000257,Regular Buyers,2020-10-19,1840,51,Other,Khulna,11,3274,36012,11,Groceries,In-Store,Desktop,36,938,0.13,0.62,0.38,48347,0.16,-21,6,0
CUST00000258,At-Risk,2020-07-24,1927,19,F,Khulna,4,1040,4158,144,Sports,Website,Desktop,27,129,0.52,0.69,0.21,6146,0.55,-55,0,0
CUST00000259,Occasional Shoppers,2020-01-18,2115,45,F,Chittagong,3,1349,4048,175,Beauty,Social Media,Desktop,24,1671,0.39,0.25,0.14,6862,0.42,45,3,0
CUST00000260,Regular Buyers,2020-02-06,2096,28,F,Rajshahi,10,4543,45430,72,Groceries,In-Store,Mobile,20,1763,0.31,0.78,0.35,61280,0.20,26,5,1
CUST00000261,Occasional Shoppers,2020-06-15,1966,46,Other,Dhaka,3,992,2977,38,Groceries,Email Campaign,Mobile,19,589,0.51,0.32,0.10,6102,0.42,-11,1,0
CUST00000262,Occasional Shoppers,2020-09-09,1880,30,M,Rangpur,5,1957,9785,114,Books,Website,Desktop,43,1451,0.10,0.69,0.27,23056,0.41,-78,4,0
CUST00000263,New Customers,2020-07-13,1938,36,M,Chittagong,1,1388,1388,175,Fashion,Email Campaign,Desktop,6,1462,0.20,0.42,0.25,2869,0.61,-48,4,0
CUST00000264,High-Value Loyal,2020-11-11,1817,54,F,Barisal,27,6426,173493,58,Health,Website,Tablet,221,124,0.42,0.43,0.19,272432,0.08,13,4,4
CUST00000265,New Customers,2020-02-15,2087,51,M,Barisal,2,1975,3951,80,Health,Email Campaign,Desktop,8,470,0.18,0.10,0.07,8327,0.48,-72,8,0
CUST00000266,Occasional Shoppers,2020-04-03,2039,62,F,Sylhet,8,1508,12067,116,Groceries,Mobile App,Tablet,20,1775,0.37,0.24,0.15,23687,0.34,37,9,0
CUST00000267,High-Value Loyal,2020-06-14,1967,59,M,Rajshahi,48,7815,375128,38,Groceries,Website,Desktop,220,593,0.55,0.60,0.34,521470,0.05,92,8,5
CUST00000268,At-Risk,2020-08-01,1919,44,F,Rangpur,3,1092,3276,165,Groceries,Social Media,Mobile,15,986,0.41,0.67,0.34,7294,0.52,17,2,0
CUST00000269,Occasional Shoppers,2020-11-19,1809,32,M,Sylhet,8,1588,12705,62,Health,Social Media,Tablet,79,1162,0.41,0.56,0.27,20982,0.32,76,2,0
CUST00000270,New Customers,2020-04-12,2030,47,F,Sylhet,1,2838,2838,17,Health,Email Campaign,Mobile,6,800,0.16,0.76,0.39,5077,0.70,60,5,0
CUST00000271,Regular Buyers,2020-08-23,1897,36,F,Chittagong,17,3301,56124,52,Home & Living,Website,Mobile,135,1086,0.14,0.42,0.27,123635,0.24,97,0,1
CUST00000272,Occasional Shoppers,2020-12-11,1787,31,F,Khulna,4,1008,4031,104,Home & Living,Social Media,Mobile,17,728,0.35,0.54,0.17,6034,0.40,-22,8,0
CUST00000273,At-Risk,2020-08-10,1910,45,Other,Khulna,1,508,508,19,Fashion,Mobile App,Tablet,7,1570,0.44,0.23,0.11,930,0.50,-95,0,0
CUST00000274,New Customers,2020-07-13,1938,56,F,Rajshahi,1,1316,1316,154,Books,Social Media,Desktop,8,701,0.10,0.51,0.23,2765,0.53,67,2,0
CUST00000275,New Customers,2020-04-09,2033,40,F,Rajshahi,1,1363,1363,165,Sports,In-Store,Mobile,2,816,0.51,0.35,0.22,3210,0.64,3,4,0
CUST00000276,Occasional Shoppers,2020-05-12,2000,50,F,Barisal,8,2188,17505,16,Electronics,Mobile App,Tablet,72,1273,0.48,0.48,0.33,35122,0.47,-61,5,0
CUST00000277,Occasional Shoppers,2020-09-17,1872,39,M,Chittagong,8,962,7694,129,Health,Website,Desktop,39,243,0.05,0.72,0.24,14759,0.30,-94,1,0
CUST00000278,New Customers,2020-10-11,1848,59,M,Dhaka,2,1231,2463,22,Books,Mobile App,Mobile,15,205,0.25,0.67,0.35,4129,0.46,-51,1,0
CUST00000279,Occasional Shoppers,2020-10-09,1850,21,Other,Dhaka,9,2459,22129,49,Fashion,Mobile App,Desktop,64,785,0.03,0.49,0.20,31836,0.48,79,8,0
CUST00000280,High-Value Loyal,2020-11-22,1806,44,M,Dhaka,40,14042,561687,84,Sports,Mobile App,Mobile,375,1309,0.43,0.59,0.37,1349627,0.06,65,5,4
CUST00000281,Regular Buyers,2020-05-09,2003,62,F,Barisal,13,5796,75342,143,Groceries,Mobile App,Mobile,81,818,0.59,0.71,0.30,116696,0.21,-45,2,0
CUST00000282,High-Value Loyal,2020-12-09,1789,34,Other,Dhaka,29,8764,254155,81,Fashion,In-Store,Tablet,240,1102,0.25,0.34,0.18,399628,0.13,51,0,4
CUST00000283,Regular Buyers,2020-06-06,1975,18,F,Rajshahi,15,3006,45092,163,Health,Mobile App,Desktop,94,1763,0.04,0.23,0.11,89887,0.23,-66,0,2
CUST00000284,Occasional Shoppers,2020-02-27,2075,29,M,Barisal,9,1010,9089,96,Health,Social Media,Mobile,55,1247,0.59,0.32,0.19,21054,0.46,-6,8,0
CUST00000285,Regular Buyers,2020-12-01,1797,51,M,Barisal,14,2374,33235,44,Health,In-Store,Desktop,74,1657,0.50,0.54,0.20,73117,0.20,6,8,1
CUST00000286,Occasional Shoppers,2020-05-02,2010,32,F,Mymensingh,5,1208,6042,5,Books,Social Media,Mobile,21,1476,0.46,0.51,0.23,7640,0.45,83,2,0
CUST00000287,At-Risk,2020-09-04,1885,51,M,Khulna,4,932,3729,68,Groceries,Website,Desktop,14,1635,0.10,0.56,0.35,5125,0.75,26,1,0
CUST00000288,Occasional Shoppers,2020-08-11,1909,48,F,Chittagong,4,1964,7857,144,Sports,Website,Mobile,39,513,0.45,0.68,0.28,16588,0.48,-86,5,0
CUST00000289,At-Risk,2020-01-02,2131,31,M,Rangpur,4,1100,4401,136,Health,Social Media,Tablet,9,327,0.08,0.58,0.19,8823,0.59,34,5,0
CUST00000290,Regular Buyers,2020-09-20,1869,24,F,Barisal,16,4217,67473,111,Fashion,Email Campaign,Desktop,37,261,0.44,0.73,0.29,81225,0.30,78,0,0
CUST00000291,Occasional Shoppers,2020-10-26,1833,38,Other,Barisal,4,1781,7125,113,Beauty,In-Store,Mobile,19,317,0.26,0.38,0.13,17301,0.47,47,8,0
CUST00000292,Regular Buyers,2020-07-02,1949,19,M,Dhaka,19,3772,71667,113,Health,Social Media,Tablet,93,1023,0.37,0.32,0.13,102198,0.27,-77,6,2
CUST00000293,Regular Buyers,2020-07-08,1943,52,M,Sylhet,10,3648,36483,27,Fashion,Social Media,Desktop,52,1019,0.45,0.27,0.08,82985,0.17,76,0,1
CUST00000294,New Customers,2020-09-20,1869,35,M,Dhaka,1,1438,1438,76,Sports,Mobile App,Mobile,7,537,0.39,0.65,0.46,3576,0.55,34,9,0
CUST00000295,New Customers,2020-06-13,1968,27,Other,Khulna,1,2421,2421,108,Sports,Email Campaign,Mobile,3,1535,0.06,0.71,0.22,3876,0.42,86,2,0
CUST00000296,High-Value Loyal,2020-02-09,2093,51,F,Rajshahi,22,10089,221967,143,Electronics,In-Store,Mobile,177,1558,0.30,0.74,0.43,516863,0.06,-86,5,0
CUST00000297,High-Value Loyal,2020-07-25,1926,38,M,Khulna,36,6645,239203,104,Electronics,Mobile App,Desktop,352,425,0.45,0.22,0.07,530339,0.08,97,2,5
CUST00000298,New Customers,2020-02-20,2082,51,M,Barisal,2,2647,5294,138,Fashion,Email Campaign,Tablet,15,784,0.45,0.33,0.14,12377,0.62,-89,7,0
CUST00000299,New Customers,2020-01-25,2108,26,M,Chittagong,1,1202,1202,150,Health,Social Media,Mobile,9,639,0.55,0.56,0.21,2686,0.69,24,8,0
CUST00000300,High-Value Loyal,2020-12-07,1791,27,Other,Khulna,28,8119,227321,1,Books,Mobile App,Tablet,92,750,0.48,0.74,0.49,374866,0.05,-16,3,3
CUST00000301,Regular Buyers,2020-10-17,1842,54,M,Rajshahi,17,5807,98717,6,Books,Social Media,Tablet,60,346,0.04,0.23,0.07,214425,0.24,-45,8,0
CUST00000302,High-Value Loyal,2020-01-07,2126,58,M,Rangpur,35,7949,278204,33,Health,Website,Tablet,114,512,0.24,0.72,0.47,677652,0.12,-80,8,0
CUST00000303,Regular Buyers,2020-11-05,1823,52,Other,Rajshahi,11,3778,41561,34,Sports,Social Media,Tablet,71,891,0.57,0.30,0.10,83382,0.21,28,1,0
CUST00000304,At-Risk,2020-05-23,1989,26,F,Mymensingh,4,1264,5057,100,Groceries,Email Campaign,Mobile,35,377,0.57,0.44,0.21,6293,0.76,9,5,0
CUST00000305,High-Value Loyal,2020-06-21,1960,52,Other,Rajshahi,17,14358,244087,111,Fashion,In-Store,Mobile,140,1346,0.17,0.75,0.30,539878,0.11,99,0,1
CUST00000306,Regular Buyers,2020-05-20,1992,31,Other,Khulna,15,3279,49178,179,Sports,In-Store,Tablet,100,357,0.38,0.56,0.21,110892,0.20,-99,7,0
CUST00000307,At-Risk,2020-03-04,2069,50,M,Dhaka,1,1214,1214,5,Electronics,In-Store,Desktop,3,1780,0.01,0.22,0.10,1928,0.71,97,3,0
CUST00000308,New Customers,2020-07-20,1931,28,F,Rangpur,1,2954,2954,47,Groceries,Email Campaign,Tablet,9,731,0.41,0.72,0.27,5246,0.45,98,4,0
